Player,Age,Team,Pos,G,FG,FGA,FG%,3P,3PA,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS
Gary Harris,29.0,ORL,SG,54.0,2.4,5.5,0.441,1.4,3.8,0.371,0.598,0.756,0.4,1.2,1.7,1.6,0.9,0.3,0.6,6.9
Killian Hayes,22.0,DET,PG,42.0,2.8,6.7,0.413,0.5,1.8,0.297,0.455,0.66,0.3,2.6,2.8,4.9,0.9,0.5,1.2,6.9
Bones Hyland,23.0,LAC,PG,37.0,2.6,6.8,0.386,1.2,3.6,0.326,0.457,0.783,0.1,1.4,1.5,2.5,0.7,0.1,1.2,6.9
Mãozinha Pereira,23.0,MEM,SF,7.0,2.6,5.0,0.514,0.7,1.9,0.385,0.591,0.7,1.6,3.7,5.3,0.3,0.9,0.6,0.7,6.9
Trendon Watford,23.0,BRK,PF,63.0,2.6,4.9,0.527,0.4,1.1,0.397,0.564,0.794,0.8,2.3,3.1,1.3,0.4,0.3,1.0,6.9
Aaron Wiggins,25.0,OKC,SG,78.0,2.7,4.8,0.562,0.8,1.6,0.492,0.598,0.789,0.8,1.6,2.4,1.1,0.7,0.2,0.7,6.9
Christian Wood,28.0,LAL,PF,50.0,2.5,5.3,0.466,0.7,2.3,0.307,0.587,0.702,0.8,4.3,5.1,1.0,0.3,0.7,1.0,6.9
Trey Jemison,24.0,2TM,C,25.0,3.0,5.4,0.551,0.0,0.0,0.0,0.551,0.84,2.6,2.8,5.4,1.1,0.5,1.1,1.4,6.8
Trey Jemison,24.0,WAS,C,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
Trey Jemison,24.0,MEM,C,23.0,3.3,5.9,0.551,0.0,0.0,0.0,0.551,0.84,2.8,3.0,5.8,1.2,0.5,1.2,1.4,7.4
Julian Champagnie,22.0,SAS,SF,74.0,2.2,5.4,0.408,1.4,3.7,0.365,0.504,0.815,0.6,2.2,2.8,1.4,0.6,0.6,0.8,6.8
Jonathan Isaac,26.0,ORL,PF,58.0,2.5,4.9,0.51,0.7,1.9,0.375,0.598,0.72,1.3,3.2,4.5,0.5,0.7,1.2,0.5,6.8
Cedi Osman,28.0,SAS,SF,72.0,2.6,5.3,0.479,1.2,3.1,0.389,0.601,0.673,0.3,2.2,2.5,1.7,0.5,0.2,0.7,6.8
Day'Ron Sharpe,22.0,BRK,C,61.0,2.8,4.8,0.571,0.1,0.2,0.267,0.588,0.61,2.6,3.7,6.4,1.4,0.4,0.7,1.1,6.8
Cason Wallace,20.0,OKC,SG,82.0,2.6,5.4,0.491,1.2,2.9,0.419,0.572,0.784,0.6,1.6,2.3,1.5,0.9,0.5,0.5,6.8
Robert Williams,26.0,POR,C,6.0,2.8,4.3,0.654,0.0,0.0,0.0,0.654,0.778,1.8,4.5,6.3,0.8,1.2,1.2,1.2,6.8
Dāvis Bertāns,31.0,2TM,PF,43.0,2.1,5.4,0.393,1.8,4.7,0.38,0.471,0.909,0.2,1.2,1.4,0.8,0.6,0.3,0.4,6.7
Dāvis Bertāns,31.0,OKC,PF,15.0,0.7,1.7,0.385,0.7,1.6,0.417,0.0,0.933,0.1,0.5,0.7,0.6,0.2,0.2,0.1,2.9
Dāvis Bertāns,31.0,CHO,PF,28.0,2.9,7.4,0.394,2.4,6.3,0.375,0.5,0.889,0.3,1.6,1.8,0.9,0.8,0.3,0.6,8.8
Jahmi'us Ramsey,22.0,TOR,SG,7.0,2.6,5.9,0.439,0.9,3.1,0.273,0.632,0.833,0.6,2.6,3.1,1.1,1.0,0.0,1.0,6.7
Peyton Watson,21.0,DEN,SF,80.0,2.6,5.6,0.465,0.6,1.9,0.296,0.553,0.67,0.7,2.5,3.2,1.1,0.5,1.1,0.7,6.7
Amir Coffey,26.0,LAC,SF,70.0,2.4,5.0,0.472,1.0,2.6,0.38,0.571,0.859,0.4,1.7,2.1,1.1,0.6,0.2,0.5,6.6
Aaron Holiday,27.0,HOU,PG,78.0,2.4,5.3,0.446,1.1,2.8,0.387,0.51,0.921,0.3,1.3,1.6,1.8,0.5,0.1,0.7,6.6
Dennis Smith Jr.,26.0,BRK,PG,56.0,2.6,6.0,0.435,0.6,1.9,0.294,0.502,0.741,0.9,2.0,2.9,3.6,1.2,0.2,1.2,6.6
Chimezie Metu,26.0,2TM,C,51.0,2.4,4.8,0.504,0.5,1.8,0.298,0.633,0.906,0.8,3.0,3.8,0.9,0.8,0.3,1.0,6.5
Chimezie Metu,26.0,PHO,C,37.0,1.8,3.5,0.508,0.4,1.4,0.294,0.646,0.884,0.6,2.3,3.0,0.5,0.5,0.2,0.7,5.0
Chimezie Metu,26.0,DET,C,14.0,4.1,8.1,0.5,0.9,3.1,0.302,0.62,0.952,1.2,4.8,6.0,1.9,1.7,0.5,1.8,10.5
Jordan Goodwin,25.0,2TM,PG,57.0,2.5,6.7,0.369,0.7,2.5,0.298,0.411,0.746,1.5,2.9,4.4,2.7,0.8,0.3,1.0,6.5
Jordan Goodwin,25.0,PHO,PG,40.0,1.9,4.8,0.389,0.6,2.0,0.288,0.46,0.862,1.0,1.9,2.9,2.0,0.6,0.2,0.7,5.0
Jordan Goodwin,25.0,MEM,PG,17.0,3.9,11.1,0.349,1.1,3.6,0.311,0.367,0.633,2.8,5.2,8.0,4.5,1.5,0.5,1.6,10.0
David Roddy,22.0,2TM,PF,65.0,2.5,6.3,0.403,0.7,2.5,0.293,0.478,0.691,0.8,2.4,3.2,1.2,0.4,0.2,0.9,6.5
David Roddy,22.0,MEM,PF,48.0,3.2,8.0,0.402,1.0,3.3,0.301,0.47,0.687,1.1,3.1,4.2,1.6,0.5,0.2,1.1,8.4
David Roddy,22.0,PHO,PF,17.0,0.6,1.4,0.435,0.1,0.5,0.125,0.6,1.0,0.1,0.5,0.6,0.2,0.1,0.0,0.2,1.3
David Duke Jr.,24.0,SAS,SG,4.0,2.5,4.5,0.556,0.8,1.5,0.5,0.583,1.0,0.5,2.0,2.5,1.3,0.5,0.0,0.8,6.5
Jeff Green,37.0,HOU,PF,78.0,2.1,4.7,0.456,0.7,2.1,0.331,0.553,0.819,0.6,1.7,2.3,0.9,0.2,0.4,0.6,6.5
Isaiah Jackson,22.0,IND,C,59.0,2.6,3.9,0.665,0.0,0.1,0.0,0.677,0.716,1.6,2.4,4.0,0.8,0.6,1.0,0.7,6.5
Marcus Morris,34.0,2TM,PF,49.0,2.4,5.4,0.439,1.0,2.4,0.403,0.469,0.818,0.5,2.3,2.7,0.7,0.3,0.3,0.6,6.4
Marcus Morris,34.0,PHI,PF,37.0,2.4,5.5,0.439,1.0,2.4,0.4,0.47,0.861,0.5,2.5,2.9,0.7,0.4,0.3,0.5,6.7
Marcus Morris,34.0,CLE,PF,12.0,2.2,4.9,0.441,1.0,2.4,0.414,0.467,0.625,0.4,1.7,2.1,0.8,0.2,0.2,0.9,5.8
Kyle Anderson,30.0,MIN,PF,79.0,2.5,5.5,0.46,0.1,0.6,0.229,0.488,0.708,0.8,2.7,3.5,4.2,0.9,0.6,1.2,6.4
Chris Boucher,31.0,TOR,PF,50.0,2.2,4.3,0.507,0.6,1.9,0.33,0.642,0.772,1.2,2.9,4.1,0.5,0.3,0.5,0.6,6.4
Jared Butler,23.0,WAS,SG,40.0,2.5,5.0,0.488,0.6,2.0,0.308,0.602,0.861,0.2,1.2,1.5,3.2,0.7,0.2,1.3,6.3
Bruno Fernando,25.0,ATL,C,45.0,2.4,4.2,0.583,0.0,0.1,0.0,0.596,0.667,1.3,3.0,4.3,1.0,0.6,0.6,1.0,6.3
Daniel Theis,31.0,2TM,C,60.0,2.6,4.9,0.532,0.4,1.2,0.366,0.586,0.76,1.4,2.7,4.1,1.0,0.4,0.9,0.7,6.3
Daniel Theis,31.0,IND,C,1.0,1.0,4.0,0.25,0.0,1.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Daniel Theis,31.0,LAC,C,59.0,2.6,4.9,0.536,0.4,1.2,0.371,0.589,0.76,1.4,2.7,4.1,1.0,0.4,0.9,0.7,6.3
Jaylen Nowell,24.0,2TM,SG,13.0,2.6,6.0,0.436,0.5,2.2,0.207,0.571,0.778,0.5,1.4,1.8,1.5,0.3,0.2,0.5,6.2
Jaylen Nowell,24.0,MEM,SG,9.0,2.4,6.1,0.4,0.4,2.6,0.174,0.563,1.0,0.3,1.2,1.6,1.8,0.3,0.0,0.6,5.7
Jaylen Nowell,24.0,DET,SG,4.0,3.0,5.8,0.522,0.5,1.5,0.333,0.588,0.667,0.8,1.8,2.5,0.8,0.3,0.5,0.5,7.5
Patrick Beverley,35.0,2TM,PG,73.0,2.2,5.2,0.417,0.8,2.5,0.337,0.49,0.822,0.7,2.6,3.3,2.9,0.6,0.4,0.9,6.2
Patrick Beverley,35.0,PHI,PG,47.0,2.2,5.1,0.432,0.7,2.3,0.321,0.523,0.81,0.6,2.4,3.1,3.1,0.5,0.4,1.0,6.3
Patrick Beverley,35.0,MIL,PG,26.0,2.1,5.3,0.391,1.0,2.8,0.361,0.424,0.852,0.7,2.9,3.6,2.6,0.7,0.5,0.6,6.0
Jae Crowder,33.0,MIL,PF,50.0,2.3,5.4,0.422,1.2,3.3,0.349,0.538,0.722,0.6,2.6,3.2,1.3,0.8,0.2,0.5,6.2
Keon Johnson,21.0,BRK,SG,5.0,1.6,4.2,0.381,0.8,2.0,0.4,0.364,0.917,0.6,0.8,1.4,0.6,0.6,0.2,1.0,6.2
Haywood Highsmith,27.0,MIA,PF,66.0,2.3,5.0,0.465,1.2,2.9,0.396,0.562,0.639,1.0,2.2,3.2,1.1,0.8,0.5,0.5,6.1
Vit Krejci,23.0,ATL,PG,22.0,2.3,4.7,0.49,1.3,3.1,0.412,0.639,0.833,0.5,1.9,2.4,2.3,0.6,0.3,0.9,6.1
Kris Murray,23.0,POR,SF,62.0,2.3,5.9,0.396,0.8,3.0,0.268,0.525,0.661,1.4,2.2,3.6,1.3,0.9,0.3,0.9,6.1
Ben Simmons,27.0,BRK,PG,15.0,2.9,4.9,0.581,0.0,0.0,0.0,0.581,0.4,2.1,5.9,7.9,5.7,0.8,0.6,1.8,6.1
Zavier Simpson,26.0,MEM,PG,7.0,2.4,7.7,0.315,0.7,2.4,0.294,0.324,0.75,0.6,2.3,2.9,3.6,1.0,0.4,1.4,6.0
Tosan Evbuomwan,22.0,2TM,SF,17.0,2.1,4.2,0.507,0.7,1.9,0.375,0.615,0.68,1.1,2.5,3.5,0.9,0.4,0.3,0.5,5.9
Tosan Evbuomwan,22.0,MEM,SF,4.0,1.0,3.8,0.267,0.5,2.0,0.25,0.286,0.0,2.0,1.5,3.5,1.5,0.0,0.3,0.3,2.5
Tosan Evbuomwan,22.0,DET,SF,13.0,2.5,4.3,0.571,0.8,1.8,0.417,0.688,0.68,0.8,2.8,3.5,0.8,0.5,0.3,0.6,7.0
Justin Champagnie,22.0,WAS,SF,15.0,2.1,5.2,0.41,0.9,3.0,0.289,0.576,0.8,1.3,2.3,3.5,1.3,0.7,0.6,0.7,5.9
Nick Smith Jr.,19.0,CHO,SG,51.0,2.2,5.7,0.391,1.2,2.9,0.432,0.35,0.867,0.4,1.1,1.4,1.2,0.2,0.1,0.8,5.9
Ochai Agbaji,23.0,2TM,SG,78.0,2.3,5.6,0.411,0.8,2.7,0.294,0.523,0.661,0.9,1.8,2.8,1.1,0.6,0.6,0.8,5.8
Ochai Agbaji,23.0,UTA,SG,51.0,2.1,4.9,0.426,0.9,2.8,0.331,0.551,0.75,0.7,1.8,2.5,0.9,0.5,0.6,0.7,5.4
Ochai Agbaji,23.0,TOR,SG,27.0,2.7,6.8,0.391,0.6,2.6,0.217,0.496,0.611,1.4,1.9,3.3,1.3,0.7,0.6,1.1,6.7
Noah Clowney,19.0,BRK,PF,23.0,2.2,4.0,0.538,0.5,1.4,0.364,0.633,0.7,1.1,2.4,3.5,0.8,0.3,0.7,0.7,5.8
Dyson Daniels,20.0,NOP,PG,61.0,2.3,5.1,0.447,0.7,2.2,0.311,0.551,0.642,1.0,2.9,3.9,2.7,1.4,0.4,1.0,5.8
Danilo Gallinari,35.0,3TM,SF,49.0,1.7,3.9,0.437,0.6,1.9,0.323,0.546,0.857,0.4,1.8,2.2,1.1,0.3,0.1,0.5,5.7
Danilo Gallinari,35.0,WAS,PF,26.0,2.2,5.0,0.435,0.8,2.5,0.313,0.552,0.839,0.5,2.5,2.9,1.2,0.2,0.1,0.5,7.0
Danilo Gallinari,35.0,DET,SF,6.0,2.0,3.7,0.545,1.2,2.0,0.583,0.5,0.875,0.3,2.0,2.3,2.0,0.3,0.3,0.2,8.7
Danilo Gallinari,35.0,MIL,SF,17.0,0.8,2.2,0.378,0.2,1.0,0.176,0.55,0.889,0.4,0.7,1.1,0.7,0.4,0.1,0.6,2.8
Thomas Bryant,26.0,MIA,C,38.0,2.3,3.9,0.577,0.1,0.6,0.182,0.646,0.872,1.1,2.7,3.7,0.6,0.3,0.4,0.6,5.7
Torrey Craig,33.0,CHI,SF,53.0,2.0,4.7,0.43,1.1,2.9,0.392,0.49,0.75,1.3,2.8,4.1,1.1,0.6,0.4,0.6,5.7
Larry Nance Jr.,31.0,NOP,C,61.0,2.3,4.0,0.573,0.4,1.1,0.415,0.631,0.77,1.5,3.5,5.0,1.9,1.0,0.3,0.8,5.7
Pat Connaughton,31.0,MIL,SF,76.0,2.0,4.6,0.435,1.1,3.1,0.345,0.633,0.759,0.7,2.5,3.1,2.1,0.5,0.3,0.6,5.6
Craig Porter Jr.,23.0,CLE,PG,51.0,2.3,4.5,0.509,0.2,0.7,0.353,0.536,0.732,0.4,1.7,2.1,2.3,0.4,0.3,0.9,5.6
Mitchell Robinson,25.0,NYK,C,31.0,2.4,4.1,0.575,0.0,0.0,0.0,0.575,0.409,4.6,3.9,8.5,0.6,1.2,1.1,0.8,5.6
Malachi Flynn,25.0,3TM,PG,69.0,2.0,4.7,0.418,0.8,2.4,0.331,0.513,0.732,0.3,1.3,1.7,1.9,0.6,0.1,0.9,5.5
Malachi Flynn,25.0,TOR,PG,31.0,1.8,4.4,0.409,0.9,2.6,0.35,0.491,0.773,0.4,1.7,2.1,2.4,0.6,0.2,1.1,5.1
Malachi Flynn,25.0,NYK,PG,14.0,0.6,1.6,0.391,0.3,0.9,0.308,0.5,0.818,0.0,0.4,0.4,0.4,0.1,0.0,0.2,2.2
Malachi Flynn,25.0,DET,PG,24.0,3.0,6.9,0.43,1.0,3.2,0.316,0.528,0.684,0.3,1.5,1.8,2.1,0.8,0.1,1.1,8.0
Doug McDermott,32.0,2TM,SF,64.0,1.9,4.4,0.433,1.5,3.6,0.41,0.527,0.579,0.2,0.8,0.9,1.1,0.3,0.0,0.4,5.5
Doug McDermott,32.0,SAS,SF,46.0,2.1,4.7,0.442,1.7,3.8,0.439,0.452,0.588,0.2,0.9,1.0,1.2,0.2,0.0,0.5,6.0
Doug McDermott,32.0,IND,SF,18.0,1.6,3.8,0.406,1.0,3.1,0.321,0.769,0.5,0.1,0.5,0.6,0.7,0.3,0.0,0.2,4.2
Dexter Dennis,24.0,DAL,SG,4.0,2.5,4.8,0.526,0.3,2.0,0.125,0.818,0.333,0.3,2.0,2.3,1.0,0.0,0.3,0.8,5.5
Gary Payton II,31.0,GSW,SG,44.0,2.3,4.2,0.563,0.5,1.3,0.364,0.648,0.609,1.0,1.5,2.6,1.1,0.9,0.4,0.6,5.5
Neemias Queta,24.0,BOS,C,28.0,2.4,3.7,0.644,0.0,0.0,0.0,0.644,0.714,1.9,2.5,4.4,0.7,0.5,0.8,0.5,5.5
Ricky Council IV,22.0,PHI,SG,32.0,1.7,3.5,0.482,0.4,1.0,0.375,0.525,0.746,0.4,1.0,1.4,0.5,0.3,0.0,0.2,5.4
Kris Dunn,29.0,UTA,PG,66.0,2.2,4.7,0.47,0.6,1.7,0.369,0.525,0.688,0.8,2.1,2.9,3.8,1.0,0.4,1.2,5.4
Keon Ellis,24.0,SAC,SG,57.0,1.9,4.1,0.461,1.2,2.9,0.417,0.578,0.743,0.6,1.6,2.2,1.5,0.9,0.5,0.6,5.4
Cam Reddish,24.0,LAL,SF,48.0,1.9,4.9,0.389,0.8,2.3,0.336,0.435,0.759,0.6,1.5,2.1,1.0,1.0,0.3,0.6,5.4
Matt Ryan,26.0,NOP,SF,28.0,1.8,4.0,0.434,1.5,3.3,0.451,0.364,0.929,0.2,1.2,1.4,0.6,0.2,0.0,0.7,5.4
Matisse Thybulle,26.0,POR,SF,65.0,1.9,4.9,0.397,1.2,3.6,0.346,0.535,0.759,0.5,1.6,2.1,1.4,1.7,0.8,0.6,5.4
Sasha Vezenkov,28.0,SAC,PF,42.0,2.0,4.5,0.44,1.1,2.9,0.375,0.549,0.8,0.7,1.6,2.3,0.5,0.5,0.2,0.3,5.4
Dean Wade,27.0,CLE,PF,54.0,1.8,4.3,0.414,1.5,3.7,0.391,0.567,0.769,0.7,3.4,4.0,0.8,0.7,0.5,0.4,5.4
Darius Bazley,23.0,2TM,PF,9.0,2.0,3.3,0.6,0.2,0.9,0.25,0.727,0.833,0.9,2.2,3.1,0.8,0.7,0.8,0.9,5.3
Darius Bazley,23.0,PHI,PF,3.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0
Darius Bazley,23.0,UTA,PF,6.0,3.0,4.8,0.621,0.3,1.3,0.25,0.762,0.833,1.3,3.2,4.5,0.8,1.0,1.2,1.2,8.0
Xavier Tillman Sr.,25.0,2TM,PF,54.0,2.2,5.2,0.434,0.4,1.5,0.247,0.51,0.44,1.3,2.6,3.9,1.4,0.9,0.8,0.6,5.3
Xavier Tillman Sr.,25.0,MEM,C,34.0,2.6,6.3,0.408,0.4,1.6,0.226,0.469,0.419,1.6,3.0,4.6,1.7,1.2,1.0,0.9,6.0
Xavier Tillman Sr.,25.0,BOS,PF,20.0,1.7,3.3,0.515,0.4,1.4,0.286,0.684,0.571,0.7,2.0,2.7,1.0,0.5,0.5,0.3,4.0
Nicolas Batum,35.0,2TM,PF,60.0,1.9,4.3,0.453,1.2,3.1,0.395,0.606,0.714,1.2,3.0,4.1,2.1,0.8,0.6,0.7,5.3
Nicolas Batum,35.0,LAC,PF,3.0,1.0,2.7,0.375,0.7,2.3,0.286,1.0,0.0,0.0,2.3,2.3,1.7,1.0,1.3,0.3,2.7
Nicolas Batum,35.0,PHI,PF,57.0,2.0,4.4,0.456,1.2,3.1,0.399,0.6,0.714,1.2,3.0,4.2,2.2,0.8,0.6,0.7,5.5
Luke Kornet,28.0,BOS,C,63.0,2.3,3.2,0.7,0.0,0.0,1.0,0.698,0.907,1.9,2.3,4.1,1.1,0.4,1.0,0.3,5.3
Davion Mitchell,25.0,SAC,PG,72.0,2.0,4.5,0.452,0.8,2.2,0.361,0.539,0.714,0.3,1.1,1.3,1.9,0.2,0.0,0.6,5.3
Mason Plumlee,33.0,LAC,C,46.0,1.9,3.3,0.569,0.0,0.1,0.0,0.592,0.707,1.3,3.8,5.1,1.2,0.3,0.4,0.8,5.3
Stanley Umude,24.0,DET,SG,24.0,1.5,3.5,0.44,1.0,2.2,0.453,0.419,0.906,0.3,1.8,2.1,0.5,0.3,0.3,0.6,5.3
Aleksej Pokusevski,22.0,2TM,PF,28.0,1.8,4.3,0.405,0.6,2.0,0.327,0.47,0.732,0.6,2.6,3.2,1.3,0.5,0.5,0.7,5.2
Aleksej Pokusevski,22.0,OKC,PF,10.0,0.4,1.6,0.25,0.2,1.1,0.182,0.4,0.5,0.2,0.8,1.0,0.5,0.1,0.1,0.3,1.2
Aleksej Pokusevski,22.0,CHO,PF,18.0,2.5,5.8,0.429,0.9,2.4,0.364,0.475,0.757,0.8,3.6,4.4,1.7,0.8,0.7,0.9,7.4
Bol Bol,24.0,PHO,PF,43.0,2.2,3.5,0.616,0.5,1.2,0.423,0.717,0.789,0.7,2.4,3.2,0.4,0.2,0.6,0.4,5.2
Brandon Boston Jr.,22.0,LAC,SF,32.0,2.0,5.0,0.404,0.4,1.6,0.269,0.468,0.697,0.6,1.0,1.6,0.4,0.3,0.3,0.8,5.2
Jarred Vanderbilt,24.0,LAL,PF,29.0,2.0,3.9,0.518,0.3,0.9,0.296,0.586,0.667,1.4,3.3,4.8,1.2,1.2,0.2,1.0,5.2
Seth Curry,33.0,2TM,SG,44.0,1.8,4.6,0.392,0.9,2.5,0.352,0.438,0.903,0.4,1.1,1.5,1.0,0.5,0.1,0.5,5.1
Seth Curry,33.0,DAL,SG,36.0,1.5,4.0,0.372,0.8,2.2,0.363,0.385,0.895,0.4,1.0,1.4,0.8,0.5,0.1,0.4,4.3
Seth Curry,33.0,CHO,SG,8.0,3.3,7.4,0.441,1.1,3.5,0.321,0.548,0.917,0.4,1.6,2.0,1.8,0.6,0.4,0.6,9.0
Drew Eubanks,26.0,PHO,C,75.0,2.0,3.4,0.601,0.0,0.0,1.0,0.596,0.774,1.4,2.9,4.3,0.8,0.4,0.8,0.8,5.1
Bryce McGowens,21.0,CHO,SG,59.0,1.7,3.9,0.439,0.6,1.7,0.333,0.523,0.776,0.3,1.4,1.7,0.9,0.4,0.2,0.5,5.1
Richaun Holmes,30.0,2TM,C,40.0,2.1,3.7,0.558,0.0,0.1,0.333,0.563,0.723,1.8,2.8,4.6,0.6,0.3,0.5,0.6,5.0
Richaun Holmes,30.0,DAL,C,23.0,1.4,2.6,0.559,0.0,0.0,0.0,0.559,0.571,1.4,2.0,3.4,0.7,0.1,0.4,0.5,3.4
Richaun Holmes,30.0,WAS,PF,17.0,2.9,5.2,0.557,0.1,0.2,0.333,0.565,0.846,2.2,3.9,6.1,0.6,0.5,0.6,0.7,7.1
Monte Morris,28.0,2TM,PG,33.0,1.9,4.6,0.405,0.8,2.1,0.386,0.422,0.684,0.2,1.5,1.7,2.1,0.6,0.3,0.2,5.0
Monte Morris,28.0,DET,PG,6.0,2.0,5.5,0.364,0.3,1.8,0.182,0.455,0.5,0.3,1.7,2.0,1.3,0.2,0.2,0.3,4.5
Monte Morris,28.0,MIN,PG,27.0,1.9,4.4,0.417,0.9,2.2,0.424,0.41,0.706,0.2,1.5,1.7,2.3,0.7,0.3,0.2,5.1
Goga Bitadze,24.0,ORL,C,62.0,2.0,3.4,0.603,0.0,0.2,0.143,0.636,0.655,1.8,2.9,4.6,1.3,0.5,1.2,0.7,5.0
Jevon Carter,28.0,CHI,PG,72.0,1.9,5.1,0.378,1.1,3.3,0.329,0.466,0.571,0.2,0.7,0.8,1.3,0.5,0.2,0.5,5.0
Devonte' Graham,28.0,SAS,PG,23.0,1.7,4.7,0.352,1.1,3.6,0.301,0.52,0.813,0.2,1.3,1.6,2.1,0.4,0.1,0.7,5.0
Isaiah Livers,25.0,DET,PF,23.0,1.7,5.0,0.345,1.0,3.3,0.286,0.462,0.667,0.7,1.4,2.1,1.1,0.6,0.2,0.7,5.0
Kobi Simmons,26.0,TOR,PG,4.0,2.3,5.3,0.429,0.5,2.0,0.25,0.538,0.0,0.3,1.5,1.8,3.0,1.5,0.5,0.3,5.0
D.J. Wilson,27.0,PHI,PF,2.0,2.0,3.0,0.667,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,5.0
Jalen Wilson,23.0,BRK,PF,43.0,1.8,4.2,0.425,0.6,1.7,0.324,0.495,0.826,1.1,2.0,3.0,1.0,0.3,0.1,0.4,5.0
Jock Landale,28.0,HOU,C,56.0,1.9,3.7,0.515,0.2,0.7,0.25,0.578,0.8,1.6,1.5,3.1,1.2,0.4,0.6,0.6,4.9
Garrison Mathews,27.0,ATL,SG,66.0,1.6,3.4,0.456,1.3,2.9,0.44,0.545,0.81,0.3,1.1,1.4,0.6,0.3,0.1,0.3,4.9
Jared Rhoden,24.0,DET,SG,17.0,1.9,3.9,0.5,0.7,1.8,0.387,0.6,0.625,0.2,1.8,1.9,0.8,0.2,0.8,0.4,4.9
Kobe Bufkin,20.0,ATL,SG,17.0,2.0,5.4,0.37,0.5,2.4,0.225,0.481,0.5,0.4,1.6,1.9,1.6,0.4,0.3,0.6,4.8
DeJon Jarreau,26.0,MEM,SG,9.0,1.9,5.6,0.34,0.4,1.4,0.308,0.351,0.455,0.9,4.0,4.9,2.9,0.7,0.2,1.0,4.8
Eugene Omoruyi,26.0,WAS,SF,43.0,1.9,3.9,0.485,0.3,1.1,0.283,0.562,0.653,0.8,1.2,2.0,0.8,0.6,0.1,0.5,4.8
Kenrich Williams,29.0,OKC,PF,69.0,1.9,4.1,0.468,0.8,2.0,0.397,0.54,0.5,0.9,2.1,3.0,1.3,0.6,0.1,0.5,4.7
Kenneth Lofton Jr.,21.0,3TM,PF,21.0,1.7,3.7,0.462,0.3,1.1,0.292,0.537,0.654,0.6,1.2,1.8,1.6,0.3,0.2,0.7,4.6
Kenneth Lofton Jr.,21.0,MEM,PF,15.0,0.9,2.5,0.378,0.2,0.7,0.3,0.407,0.533,0.1,0.9,1.0,0.9,0.2,0.2,0.4,2.6
Kenneth Lofton Jr.,21.0,PHI,PF,2.0,0.5,3.0,0.167,0.0,1.0,0.0,0.25,0.0,0.0,1.5,1.5,0.0,0.0,0.0,1.0,1.0
Kenneth Lofton Jr.,21.0,UTA,PF,4.0,5.3,8.8,0.6,1.0,3.0,0.333,0.739,0.818,2.5,2.5,5.0,4.8,0.8,0.5,1.5,13.8
Anthony Black,20.0,ORL,PG,69.0,1.7,3.6,0.466,0.5,1.4,0.394,0.51,0.613,0.5,1.5,2.0,1.3,0.5,0.3,0.8,4.6
Josh Okogie,25.0,PHO,SG,60.0,1.4,3.4,0.417,0.5,1.6,0.309,0.509,0.745,1.2,1.3,2.6,1.1,0.8,0.4,0.6,4.6
Omer Yurtseven,25.0,UTA,C,48.0,2.1,3.8,0.538,0.1,0.5,0.208,0.588,0.679,1.5,2.8,4.3,0.6,0.2,0.4,0.8,4.6
Shake Milton,27.0,3TM,SG,48.0,1.6,4.1,0.405,0.4,1.3,0.281,0.466,0.816,0.3,1.3,1.6,1.3,0.4,0.1,0.6,4.5
Shake Milton,27.0,MIN,SG,38.0,1.7,4.2,0.4,0.4,1.4,0.264,0.467,0.818,0.2,1.2,1.3,1.3,0.4,0.1,0.7,4.7
Shake Milton,27.0,DET,SG,4.0,2.8,6.5,0.423,0.8,2.3,0.333,0.471,0.667,1.8,2.8,4.5,1.5,0.5,0.3,0.8,6.8
Shake Milton,27.0,NYK,SG,6.0,0.7,1.5,0.444,0.2,0.3,0.5,0.429,1.0,0.0,1.0,1.0,0.7,0.2,0.0,0.0,1.8
Delon Wright,31.0,2TM,PG,47.0,1.6,4.0,0.394,0.5,1.4,0.368,0.408,0.822,0.4,1.4,1.8,2.5,1.1,0.2,0.3,4.5
Delon Wright,31.0,WAS,PG,33.0,1.5,3.7,0.393,0.4,1.2,0.368,0.405,0.828,0.4,1.4,1.8,2.5,1.1,0.2,0.3,4.1
Delon Wright,31.0,MIA,PG,14.0,1.9,4.7,0.394,0.8,2.1,0.367,0.417,0.813,0.4,1.5,1.9,2.6,1.4,0.2,0.2,5.4
A.J. Green,24.0,MIL,SG,56.0,1.5,3.5,0.423,1.2,3.0,0.408,0.519,0.895,0.2,1.0,1.1,0.5,0.2,0.1,0.2,4.5
Kevon Looney,27.0,GSW,C,74.0,1.9,3.1,0.597,0.0,0.0,0.0,0.599,0.675,1.9,3.7,5.7,1.8,0.4,0.4,0.7,4.5
Taze Moore,25.0,POR,SG,4.0,2.0,4.8,0.421,0.3,1.8,0.143,0.583,0.5,1.0,1.0,2.0,1.3,0.5,0.0,0.8,4.5
