Player,Age,Team,Pos,G,FG,FGA,FG%,3P,3PA,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS
Andre Drummond,28.0,2TM,C,73.0,3.4,5.9,0.57,0.0,0.0,0.0,0.574,0.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,7.9
Andre Drummond,28.0,PHI,C,49.0,2.6,4.9,0.538,0.0,0.0,0.0,0.542,0.512,2.8,6.1,8.8,2.0,1.1,0.9,1.6,6.1
Andre Drummond,28.0,BRK,C,24.0,5.0,8.1,0.61,0.0,0.0,0.0,0.613,0.537,3.9,6.4,10.3,1.4,0.9,1.0,1.5,11.8
Josh Christopher,20.0,HOU,SG,74.0,3.0,6.8,0.448,0.8,2.6,0.296,0.54,0.735,0.7,1.8,2.5,2.0,0.9,0.2,1.5,7.9
Jordan Nwora,23.0,MIL,SF,62.0,3.0,7.5,0.403,1.3,3.7,0.348,0.455,0.837,0.6,3.0,3.6,1.0,0.4,0.3,0.9,7.9
Zach Collins,24.0,SAS,C,28.0,2.7,5.5,0.49,0.5,1.5,0.341,0.544,0.8,1.6,3.8,5.5,2.2,0.5,0.8,1.6,7.8
Grant Williams,23.0,BOS,PF,77.0,2.7,5.6,0.475,1.4,3.4,0.411,0.569,0.905,0.8,2.7,3.6,1.0,0.5,0.7,0.8,7.8
Drew Eubanks,24.0,2TM,C,71.0,3.1,5.2,0.596,0.1,0.3,0.217,0.621,0.762,1.8,3.5,5.4,1.2,0.4,0.6,1.1,7.7
Drew Eubanks,24.0,SAS,C,49.0,1.7,3.2,0.528,0.0,0.2,0.125,0.55,0.747,1.3,2.7,4.0,1.0,0.3,0.6,0.9,4.7
Drew Eubanks,24.0,POR,C,22.0,6.2,9.6,0.646,0.2,0.7,0.267,0.675,0.784,3.0,5.5,8.5,1.6,0.8,0.5,1.6,14.5
Cody Martin,26.0,CHO,SF,71.0,2.9,6.0,0.482,0.9,2.2,0.384,0.542,0.701,1.2,2.9,4.0,2.5,1.2,0.5,0.9,7.7
Kyle Anderson,28.0,MEM,PF,69.0,3.0,6.8,0.446,0.5,1.6,0.33,0.481,0.638,1.0,4.3,5.3,2.7,1.1,0.7,1.0,7.6
Kris Dunn,27.0,POR,PG,14.0,3.1,7.3,0.431,0.1,0.8,0.091,0.473,0.944,0.6,2.9,3.5,5.6,1.6,0.2,2.3,7.6
R.J. Hampton,20.0,ORL,SG,64.0,2.7,7.1,0.383,1.0,2.9,0.35,0.405,0.641,0.4,2.7,3.0,2.5,0.7,0.2,1.4,7.6
Furkan Korkmaz,24.0,PHI,SG,67.0,2.7,7.0,0.387,1.1,4.0,0.289,0.515,0.81,0.3,2.3,2.6,1.9,0.5,0.1,0.7,7.6
Markieff Morris,32.0,MIA,PF,17.0,3.2,6.7,0.474,0.8,2.3,0.333,0.547,0.889,1.0,1.6,2.6,1.4,0.4,0.1,1.2,7.6
Aleksej Pokusevski,20.0,OKC,PF,61.0,3.0,7.5,0.408,0.9,3.2,0.289,0.498,0.7,1.2,4.0,5.2,2.1,0.6,0.6,1.5,7.6
P.J. Tucker,36.0,MIA,PF,71.0,2.9,6.0,0.484,1.1,2.7,0.415,0.54,0.738,1.4,4.0,5.5,2.1,0.8,0.2,0.9,7.6
Trendon Watford,21.0,POR,SF,48.0,3.0,5.6,0.532,0.2,0.8,0.237,0.581,0.755,1.2,3.0,4.1,1.7,0.5,0.6,0.9,7.6
Goran Dragić,35.0,2TM,PG,21.0,2.7,7.2,0.377,0.8,3.0,0.254,0.466,0.818,0.6,2.5,3.1,4.1,0.9,0.2,1.6,7.5
Goran Dragić,35.0,TOR,PG,5.0,2.6,6.8,0.382,0.8,2.8,0.286,0.45,1.0,0.4,2.4,2.8,1.8,1.0,0.2,0.2,8.0
Goran Dragić,35.0,BRK,PG,16.0,2.8,7.3,0.376,0.8,3.1,0.245,0.471,0.739,0.7,2.5,3.2,4.8,0.9,0.2,2.1,7.3
Draymond Green,31.0,GSW,PF,46.0,2.9,5.6,0.525,0.3,1.2,0.296,0.586,0.659,1.0,6.3,7.3,7.0,1.3,1.1,3.0,7.5
Raul Neto,29.0,WAS,PG,70.0,2.9,6.3,0.463,0.5,1.7,0.292,0.526,0.769,0.2,1.7,1.9,3.1,0.8,0.0,1.1,7.5
Jeremiah Robinson-Earl,21.0,OKC,C,49.0,2.7,6.6,0.414,1.2,3.4,0.352,0.478,0.741,1.5,4.1,5.6,1.0,0.6,0.3,0.8,7.5
D.J. Wilson,25.0,TOR,PF,4.0,2.8,3.8,0.733,0.0,0.5,0.0,0.846,0.8,0.3,3.8,4.0,1.3,1.3,0.3,0.5,7.5
Thomas Bryant,24.0,WAS,C,27.0,2.9,5.5,0.52,0.4,1.6,0.286,0.613,0.875,1.0,3.0,4.0,0.9,0.2,0.8,0.7,7.4
Alex Caruso,27.0,CHI,SG,41.0,2.5,6.2,0.398,1.0,3.1,0.333,0.462,0.795,0.8,2.8,3.6,4.0,1.7,0.4,1.4,7.4
Jared Harper,24.0,NOP,PG,5.0,2.8,5.2,0.538,1.0,2.4,0.417,0.643,1.0,0.4,0.0,0.4,2.8,0.8,0.2,0.4,7.4
Damion Lee,29.0,GSW,SG,63.0,2.7,6.1,0.441,1.0,3.0,0.337,0.541,0.88,0.4,2.8,3.2,1.0,0.6,0.1,0.6,7.4
Royce O'Neale,28.0,UTA,SF,77.0,2.6,5.8,0.457,1.5,4.0,0.389,0.609,0.804,0.8,3.9,4.8,2.5,1.1,0.4,1.0,7.4
Kenrich Williams,27.0,OKC,SF,49.0,3.0,6.5,0.461,0.8,2.5,0.339,0.536,0.545,1.5,3.0,4.5,2.2,0.9,0.2,0.9,7.4
Jeremy Lamb,29.0,2TM,SF,56.0,2.4,6.2,0.383,1.0,3.0,0.324,0.441,0.84,0.5,2.3,2.8,1.4,0.6,0.4,0.7,7.3
Jeremy Lamb,29.0,IND,SF,39.0,2.2,5.8,0.373,1.0,3.0,0.333,0.414,0.838,0.4,2.0,2.4,1.3,0.6,0.4,0.6,7.1
Jeremy Lamb,29.0,SAC,SG,17.0,2.8,7.0,0.403,0.9,3.1,0.302,0.485,0.846,0.6,2.9,3.5,1.8,0.5,0.5,0.8,7.9
Wes Iwundu,27.0,ATL,SF,3.0,2.7,6.0,0.444,1.0,1.7,0.6,0.385,0.75,1.0,3.3,4.3,0.0,0.3,0.0,0.3,7.3
Taurean Prince,27.0,MIN,PF,69.0,2.6,5.7,0.454,1.2,3.3,0.376,0.565,0.756,0.4,2.1,2.5,1.0,0.7,0.3,0.8,7.3
Austin Reaves,23.0,LAL,SG,61.0,2.4,5.2,0.459,0.9,2.7,0.317,0.616,0.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,7.3
Keon Johnson,19.0,2TM,SG,37.0,2.6,7.4,0.353,0.9,2.7,0.34,0.36,0.804,0.6,1.5,2.2,2.1,0.8,0.3,1.2,7.2
Keon Johnson,19.0,LAC,SG,15.0,1.1,3.4,0.333,0.2,0.7,0.273,0.35,0.762,0.4,1.0,1.4,0.9,0.5,0.1,0.5,3.5
Keon Johnson,19.0,POR,SG,22.0,3.6,10.0,0.357,1.4,4.0,0.348,0.364,0.833,0.8,1.9,2.7,2.9,1.0,0.5,1.8,9.7
Braxton Key,24.0,2TM,SF,11.0,3.0,6.5,0.458,0.5,1.9,0.286,0.529,0.538,1.2,3.4,4.5,1.0,0.9,1.0,1.0,7.2
Braxton Key,24.0,PHI,SF,2.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0
Braxton Key,24.0,DET,SF,9.0,3.6,7.8,0.457,0.7,2.2,0.3,0.52,0.538,1.3,4.0,5.3,1.1,1.0,1.2,1.0,8.6
Javonte Green,28.0,CHI,SF,65.0,2.7,5.0,0.542,0.6,1.6,0.356,0.625,0.833,1.4,2.8,4.2,0.9,1.0,0.5,0.5,7.2
Joe Ingles,34.0,UTA,SF,45.0,2.6,6.3,0.404,1.7,5.0,0.347,0.617,0.773,0.3,2.6,2.9,3.5,0.5,0.1,1.0,7.2
Ty Jerome,24.0,OKC,SG,48.0,2.6,6.8,0.378,1.1,3.9,0.29,0.493,0.809,0.4,1.2,1.6,2.3,0.6,0.1,0.8,7.1
Robin Lopez,33.0,ORL,C,36.0,3.1,5.5,0.553,0.1,0.2,0.333,0.56,0.593,1.9,1.6,3.5,1.5,0.1,0.5,1.2,7.1
Théo Maledon,20.0,OKC,PG,51.0,2.3,6.2,0.375,0.9,2.9,0.293,0.449,0.79,0.4,2.2,2.6,2.2,0.6,0.2,1.3,7.1
Gary Payton II,29.0,GSW,SG,71.0,3.0,4.8,0.616,0.6,1.7,0.358,0.754,0.603,1.0,2.5,3.5,0.9,1.4,0.3,0.6,7.1
Larry Nance Jr.,29.0,2TM,PF,46.0,2.8,5.4,0.522,0.5,1.5,0.329,0.599,0.702,1.6,3.8,5.4,1.8,0.9,0.4,0.8,7.0
Larry Nance Jr.,29.0,POR,C,37.0,2.8,5.4,0.515,0.5,1.7,0.306,0.61,0.653,1.6,4.1,5.6,2.0,1.0,0.4,0.7,6.9
Larry Nance Jr.,29.0,NOP,PF,9.0,3.0,5.4,0.551,0.4,0.9,0.5,0.561,1.0,1.6,2.8,4.3,0.9,0.6,0.8,1.1,7.3
Goga Bitadze,22.0,IND,C,50.0,2.6,5.0,0.52,0.5,1.6,0.288,0.628,0.681,1.6,2.0,3.5,1.1,0.4,0.8,0.9,7.0
Sekou Doumbouya,21.0,LAL,PF,2.0,2.5,4.0,0.625,0.5,1.0,0.5,0.667,0.75,1.0,2.0,3.0,0.0,1.5,1.0,1.0,7.0
Maxi Kleber,30.0,DAL,PF,59.0,2.4,6.0,0.398,1.4,4.3,0.325,0.586,0.708,1.2,4.7,5.9,1.2,0.5,1.0,0.8,7.0
Olivier Sarr,22.0,OKC,C,22.0,2.6,4.6,0.574,0.6,1.3,0.448,0.625,0.828,1.5,2.7,4.2,0.9,0.3,0.7,1.0,7.0
Steven Adams,28.0,MEM,C,76.0,2.8,5.1,0.547,0.0,0.0,0.0,0.548,0.543,4.6,5.4,10.0,3.4,0.9,0.8,1.5,6.9
Killian Hayes,20.0,DET,PG,66.0,2.7,7.0,0.383,0.7,2.5,0.263,0.452,0.77,0.5,2.6,3.2,4.2,1.2,0.5,1.7,6.9
Jarred Vanderbilt,22.0,MIN,PF,74.0,2.9,4.9,0.587,0.0,0.2,0.143,0.605,0.656,2.9,5.5,8.4,1.3,1.3,0.6,1.0,6.9
Serge Ibaka,32.0,2TM,C,54.0,2.7,5.5,0.5,0.7,1.8,0.374,0.563,0.727,1.1,3.5,4.6,0.9,0.2,0.6,0.8,6.8
Serge Ibaka,32.0,LAC,C,35.0,2.7,5.5,0.49,0.7,1.8,0.387,0.538,0.69,1.1,3.1,4.3,1.0,0.2,0.7,0.9,6.6
Serge Ibaka,32.0,MIL,C,19.0,2.8,5.5,0.519,0.7,1.9,0.351,0.612,0.8,1.2,4.1,5.3,0.7,0.2,0.4,0.5,7.0
Mason Jones,23.0,LAL,SG,4.0,1.8,3.8,0.467,0.3,1.0,0.25,0.545,0.8,0.3,2.3,2.5,1.0,0.5,0.0,0.3,6.8
Brandon Boston Jr.,20.0,LAC,SG,51.0,2.5,6.4,0.385,0.7,2.2,0.306,0.425,0.819,0.3,1.8,2.2,1.0,0.5,0.3,0.6,6.7
Wayne Ellington,34.0,LAL,SG,43.0,2.3,5.5,0.414,1.9,4.9,0.389,0.615,0.818,0.2,1.6,1.8,0.7,0.5,0.1,0.4,6.7
Stanley Johnson,25.0,LAL,PF,48.0,2.4,5.2,0.466,0.7,2.2,0.314,0.575,0.716,0.7,2.5,3.2,1.7,0.9,0.3,0.7,6.7
Georgios Kalaitzakis,23.0,2TM,SF,13.0,2.4,5.2,0.463,0.8,2.0,0.385,0.512,0.467,0.5,1.2,1.6,0.9,0.8,0.2,1.5,6.6
Georgios Kalaitzakis,23.0,MIL,SF,9.0,0.6,1.2,0.455,0.2,0.4,0.5,0.429,0.444,0.4,0.4,0.9,0.0,0.1,0.1,0.4,1.8
Georgios Kalaitzakis,23.0,OKC,SF,4.0,6.5,14.0,0.464,2.0,5.5,0.364,0.529,0.476,0.5,2.8,3.3,3.0,2.5,0.3,4.0,17.5
Torrey Craig,31.0,2TM,SF,78.0,2.6,5.7,0.454,1.0,3.0,0.329,0.594,0.75,1.1,2.9,4.0,1.2,0.6,0.5,0.9,6.6
Torrey Craig,31.0,IND,SF,51.0,2.5,5.5,0.456,0.9,2.7,0.333,0.573,0.771,1.2,2.7,3.8,1.1,0.5,0.4,0.8,6.5
Torrey Craig,31.0,PHO,SF,27.0,2.7,5.9,0.45,1.1,3.6,0.323,0.641,0.706,1.0,3.3,4.3,1.2,0.8,0.6,1.0,6.9
Zeke Nnaji,21.0,DEN,PF,41.0,2.3,4.5,0.516,0.9,2.0,0.463,0.557,0.631,1.4,2.2,3.6,0.4,0.4,0.3,0.6,6.6
B.J. Johnson,26.0,ORL,SF,4.0,2.8,6.3,0.44,1.0,2.5,0.4,0.467,0.0,1.5,2.3,3.8,0.0,0.0,0.3,0.0,6.5
Mason Plumlee,31.0,CHO,C,73.0,2.8,4.4,0.641,0.0,0.0,0.0,0.645,0.392,2.4,5.3,7.7,3.1,0.8,0.7,1.4,6.5
Josh Jackson,24.0,2TM,SF,51.0,2.4,5.9,0.4,0.6,2.5,0.254,0.512,0.714,0.4,2.4,2.8,1.1,0.5,0.4,0.9,6.4
Josh Jackson,24.0,DET,SF,39.0,2.6,6.4,0.41,0.8,2.9,0.265,0.529,0.714,0.4,2.7,3.2,1.3,0.5,0.5,1.0,7.1
Josh Jackson,24.0,SAC,SF,12.0,1.4,4.1,0.347,0.3,1.4,0.176,0.438,0.714,0.3,1.2,1.5,0.4,0.4,0.3,0.8,4.3
Justin Anderson,28.0,2TM,SF,16.0,2.3,5.9,0.379,0.9,3.7,0.254,0.583,0.789,0.3,2.6,2.9,2.1,0.5,0.4,0.5,6.4
Justin Anderson,28.0,CLE,SF,3.0,1.3,2.7,0.5,0.7,2.0,0.333,1.0,0.75,0.0,2.0,2.0,2.0,0.3,0.0,0.7,4.3
Justin Anderson,28.0,IND,SF,13.0,2.5,6.7,0.368,1.0,4.1,0.245,0.559,0.8,0.3,2.8,3.1,2.1,0.5,0.5,0.5,6.8
Avery Bradley,31.0,LAL,SG,62.0,2.4,5.6,0.423,1.3,3.4,0.39,0.471,0.889,0.5,1.7,2.2,0.8,0.9,0.1,0.6,6.4
JaMychal Green,31.0,DEN,PF,67.0,2.4,4.9,0.486,0.5,1.9,0.266,0.621,0.871,1.2,3.0,4.2,0.9,0.6,0.4,0.9,6.4
Blake Griffin,32.0,BRK,C,56.0,2.4,5.6,0.425,0.7,2.6,0.262,0.565,0.724,1.1,3.0,4.1,1.9,0.5,0.3,0.6,6.4
Brandon Knight,30.0,DAL,PG,5.0,2.0,5.0,0.4,0.8,3.4,0.235,0.75,1.0,0.0,1.6,1.6,1.6,0.2,0.0,0.8,6.4
Isaiah Livers,23.0,DET,SF,19.0,2.2,4.7,0.456,1.4,3.4,0.422,0.538,0.857,0.8,2.2,3.0,1.1,0.7,0.4,0.8,6.4
Ish Smith,33.0,2TM,PG,65.0,2.8,6.6,0.43,0.4,1.0,0.373,0.441,0.625,0.4,1.8,2.2,3.8,0.7,0.4,1.2,6.3
Ish Smith,33.0,CHO,PG,37.0,2.0,5.0,0.395,0.3,0.7,0.4,0.394,0.632,0.3,1.2,1.5,2.6,0.5,0.3,1.0,4.5
Ish Smith,33.0,WAS,PG,28.0,4.0,8.8,0.457,0.5,1.5,0.357,0.478,0.6,0.5,2.5,3.0,5.2,1.0,0.5,1.5,8.6
Aaron Holiday,25.0,2TM,PG,63.0,2.4,5.4,0.447,0.6,1.6,0.379,0.477,0.868,0.4,1.6,1.9,2.4,0.7,0.1,1.1,6.3
Aaron Holiday,25.0,WAS,PG,41.0,2.4,5.2,0.467,0.6,1.6,0.343,0.524,0.8,0.2,1.4,1.6,1.9,0.6,0.2,1.0,6.1
Aaron Holiday,25.0,PHO,PG,22.0,2.3,5.6,0.411,0.7,1.6,0.444,0.398,0.939,0.7,1.8,2.5,3.4,0.8,0.0,1.3,6.8
Dewayne Dedmon,32.0,MIA,C,67.0,2.4,4.3,0.566,0.3,0.7,0.404,0.597,0.75,1.6,4.2,5.8,0.7,0.4,0.6,1.0,6.3
Hassani Gravett,25.0,ORL,PG,8.0,2.3,4.8,0.474,1.4,3.3,0.423,0.583,0.75,0.1,2.5,2.6,2.5,0.6,0.1,1.1,6.3
Derrick Walton,26.0,DET,PG,3.0,2.0,8.7,0.231,1.0,4.3,0.231,0.231,1.0,0.7,2.7,3.3,7.0,2.3,1.3,3.7,6.3
Lou Williams,35.0,ATL,PG,56.0,2.2,5.7,0.391,0.7,1.8,0.363,0.404,0.859,0.3,1.3,1.6,1.9,0.5,0.1,0.8,6.3
Chaundee Brown Jr.,23.0,2TM,SG,5.0,2.0,6.4,0.313,1.2,3.6,0.333,0.286,0.833,0.2,3.0,3.2,0.8,0.4,0.0,0.2,6.2
Chaundee Brown Jr.,23.0,LAL,SF,2.0,0.5,3.5,0.143,0.0,1.5,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0
Chaundee Brown Jr.,23.0,ATL,SG,3.0,3.0,8.3,0.36,2.0,5.0,0.4,0.3,0.833,0.3,4.3,4.7,1.3,0.7,0.0,0.0,9.7
Thaddeus Young,33.0,2TM,PF,52.0,2.7,5.2,0.518,0.3,0.9,0.354,0.554,0.469,1.5,2.5,4.0,2.0,1.0,0.3,1.0,6.2
Thaddeus Young,33.0,SAS,PF,26.0,2.8,4.9,0.578,0.0,0.2,0.0,0.602,0.455,1.5,2.0,3.6,2.3,0.9,0.3,1.2,6.1
Thaddeus Young,33.0,TOR,PF,26.0,2.6,5.5,0.465,0.7,1.7,0.395,0.495,0.481,1.5,2.9,4.4,1.7,1.2,0.4,0.8,6.3
George Hill,35.0,MIL,PG,54.0,2.2,5.1,0.429,0.8,2.5,0.306,0.546,0.919,0.7,2.2,2.9,2.2,0.8,0.1,0.8,6.2
Dwight Howard,36.0,LAL,C,60.0,2.2,3.7,0.612,0.1,0.3,0.533,0.618,0.658,2.0,4.0,5.9,0.6,0.6,0.6,0.8,6.2
Vit Krejci,21.0,OKC,SG,30.0,2.3,5.6,0.407,1.1,3.3,0.327,0.522,0.864,0.6,2.8,3.4,1.9,0.6,0.3,1.0,6.2
Jalen McDaniels,24.0,CHO,SF,55.0,2.2,4.6,0.484,0.7,2.0,0.38,0.562,0.736,0.7,2.4,3.1,1.1,0.5,0.4,0.7,6.2
Payton Pritchard,24.0,BOS,PG,71.0,2.3,5.3,0.429,1.4,3.5,0.412,0.461,1.0,0.5,1.4,1.9,2.0,0.4,0.1,0.6,6.2
Day'Ron Sharpe,20.0,BRK,PF,32.0,2.7,4.7,0.577,0.1,0.2,0.286,0.592,0.585,2.5,2.5,5.0,0.5,0.3,0.5,0.9,6.2
Jose Alvarado,23.0,NOP,PG,54.0,2.4,5.4,0.446,0.6,2.0,0.291,0.538,0.679,0.5,1.4,1.9,2.8,1.3,0.1,0.7,6.1
Nemanja Bjelica,33.0,GSW,C,71.0,2.3,4.8,0.468,0.8,2.1,0.362,0.549,0.728,0.9,3.3,4.1,2.2,0.6,0.4,1.2,6.1
Lamar Stevens,24.0,CLE,PF,63.0,2.5,5.1,0.489,0.3,1.0,0.277,0.543,0.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,6.1
Tristan Thompson,30.0,3TM,C,57.0,2.5,4.7,0.528,0.0,0.1,0.333,0.53,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,6.0
Tristan Thompson,30.0,SAC,C,30.0,2.5,5.0,0.503,0.0,0.0,1.0,0.5,0.533,2.4,3.0,5.4,0.6,0.4,0.4,1.0,6.2
Tristan Thompson,30.0,IND,C,4.0,3.3,6.0,0.542,0.0,0.0,0.0,0.542,0.375,1.8,2.8,4.5,0.5,0.0,0.5,1.0,7.3
Tristan Thompson,30.0,CHI,C,23.0,2.3,4.0,0.565,0.0,0.1,0.0,0.578,0.542,1.8,3.0,4.7,0.6,0.5,0.3,0.5,5.7
Quentin Grimes,21.0,NYK,SG,46.0,2.1,5.1,0.404,1.6,4.1,0.381,0.5,0.684,0.5,1.5,2.0,1.0,0.7,0.2,0.6,6.0
Tre Jones,22.0,SAS,PG,69.0,2.4,4.9,0.49,0.1,0.7,0.196,0.542,0.78,0.4,1.8,2.2,3.4,0.6,0.1,0.7,6.0
Alex Len,28.0,SAC,C,39.0,2.4,4.5,0.534,0.2,0.5,0.286,0.568,0.651,1.3,2.8,4.1,1.2,0.3,0.6,1.1,6.0
Kevon Looney,25.0,GSW,C,82.0,2.5,4.4,0.571,0.0,0.0,0.0,0.573,0.6,2.5,4.7,7.3,2.0,0.6,0.6,0.8,6.0
Austin Rivers,29.0,DEN,SG,67.0,2.2,5.2,0.417,1.2,3.4,0.342,0.563,0.727,0.3,1.4,1.7,1.3,0.8,0.1,0.8,6.0
Danuel House Jr.,28.0,3TM,SF,42.0,1.9,4.7,0.404,1.0,2.8,0.376,0.444,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,5.9
Danuel House Jr.,28.0,HOU,SF,16.0,1.6,4.6,0.338,0.6,2.1,0.294,0.375,0.895,0.3,2.4,2.7,1.2,0.3,0.3,1.1,4.8
Danuel House Jr.,28.0,NYK,SF,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danuel House Jr.,28.0,UTA,SF,25.0,2.2,4.9,0.447,1.4,3.3,0.415,0.512,0.692,0.6,2.2,2.7,1.0,0.6,0.5,0.6,6.8
Kessler Edwards,21.0,BRK,SF,48.0,2.3,5.6,0.412,1.0,2.8,0.353,0.473,0.842,0.9,2.7,3.6,0.6,0.6,0.5,0.9,5.9
Danny Green,34.0,PHI,SF,62.0,2.0,5.2,0.394,1.7,4.4,0.38,0.469,0.786,0.5,2.0,2.5,1.0,1.0,0.6,0.7,5.9
Kira Lewis Jr.,20.0,NOP,PG,24.0,2.5,6.1,0.404,0.5,2.4,0.224,0.523,0.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,5.9
Bismack Biyombo,29.0,PHO,C,36.0,2.4,4.0,0.593,0.0,0.0,0.0,0.593,0.535,1.8,2.9,4.6,0.6,0.3,0.7,0.7,5.8
Carsen Edwards,23.0,DET,SG,4.0,2.3,7.5,0.3,1.0,4.0,0.25,0.357,1.0,0.5,1.0,1.5,3.5,0.5,0.0,1.3,5.8
CJ Elleby,21.0,POR,SF,58.0,2.1,5.3,0.393,0.6,2.2,0.294,0.462,0.714,1.1,2.8,3.9,1.5,0.6,0.3,1.0,5.8
Luka Garza,23.0,DET,C,32.0,2.1,4.6,0.449,0.5,1.5,0.327,0.51,0.623,1.8,1.3,3.1,0.6,0.3,0.2,0.6,5.8
Xavier Moon,27.0,LAC,SG,10.0,2.5,5.1,0.49,0.5,1.4,0.357,0.541,0.6,0.2,1.2,1.4,2.4,0.7,0.3,0.6,5.8
Eric Paschall,25.0,UTA,PF,58.0,2.0,4.1,0.485,0.7,1.9,0.37,0.583,0.767,0.5,1.3,1.8,0.6,0.2,0.1,0.5,5.8
Joshua Primo,19.0,SAS,SF,50.0,2.0,5.4,0.374,0.8,2.7,0.307,0.444,0.746,0.6,1.6,2.3,1.6,0.4,0.5,1.1,5.8
Cassius Stanley,22.0,DET,SG,9.0,2.1,5.1,0.413,0.4,1.9,0.235,0.517,1.0,0.6,1.6,2.1,0.4,0.6,0.2,0.7,5.8
Justise Winslow,25.0,2TM,PF,48.0,2.3,5.4,0.428,0.3,1.4,0.227,0.497,0.591,1.0,3.2,4.2,1.8,0.7,0.5,1.0,5.7
Justise Winslow,25.0,LAC,PF,37.0,1.7,3.8,0.447,0.1,0.8,0.172,0.518,0.61,0.8,2.8,3.6,1.4,0.6,0.5,1.0,4.2
Justise Winslow,25.0,POR,PF,11.0,4.3,10.5,0.405,0.9,3.4,0.27,0.468,0.56,1.8,4.5,6.3,2.9,1.3,0.6,1.1,10.7
Kelan Martin,26.0,2TM,SF,30.0,2.3,5.7,0.409,0.7,2.5,0.293,0.5,0.692,0.6,1.3,1.8,0.7,0.4,0.3,0.5,5.7
Kelan Martin,26.0,IND,SF,27.0,2.6,6.2,0.417,0.8,2.7,0.297,0.511,0.692,0.6,1.4,2.0,0.8,0.5,0.3,0.5,6.3
Kelan Martin,26.0,BOS,SF,3.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0
Keita Bates-Diop,26.0,SAS,SF,59.0,2.3,4.5,0.517,0.3,0.9,0.309,0.572,0.754,1.1,2.9,3.9,0.7,0.5,0.2,0.8,5.7
Naji Marshall,24.0,NOP,SF,55.0,2.0,4.9,0.405,0.4,1.9,0.2,0.537,0.796,0.7,1.9,2.6,1.1,0.6,0.1,0.8,5.7
Matisse Thybulle,24.0,PHI,SG,66.0,2.3,4.5,0.5,0.7,2.2,0.313,0.673,0.791,0.6,1.7,2.3,1.1,1.7,1.1,0.6,5.7
Dāvis Bertāns,29.0,2TM,PF,56.0,1.8,4.9,0.36,1.4,4.1,0.335,0.489,0.9,0.2,1.9,2.1,0.6,0.3,0.2,0.3,5.6
Dāvis Bertāns,29.0,WAS,PF,34.0,1.8,5.0,0.351,1.4,4.2,0.319,0.519,0.933,0.2,1.6,1.8,0.5,0.3,0.2,0.4,5.7
Dāvis Bertāns,29.0,DAL,PF,22.0,1.8,4.7,0.375,1.4,3.9,0.36,0.444,0.8,0.3,2.3,2.5,0.7,0.3,0.3,0.2,5.3
Derrick Jones Jr.,24.0,CHI,PF,51.0,2.1,3.8,0.538,0.4,1.2,0.328,0.634,0.8,1.2,2.1,3.3,0.6,0.5,0.6,0.6,5.6
Saben Lee,22.0,DET,PG,37.0,1.9,4.8,0.39,0.4,1.6,0.233,0.47,0.789,0.5,1.9,2.4,2.9,1.0,0.3,1.0,5.6
Dennis Smith Jr.,24.0,POR,PG,37.0,2.1,5.1,0.418,0.2,0.7,0.222,0.451,0.656,0.5,1.8,2.4,3.6,1.2,0.3,1.4,5.6
Keifer Sykes,28.0,IND,PG,32.0,2.2,5.9,0.363,0.8,2.8,0.3,0.42,0.882,0.3,1.2,1.4,1.9,0.4,0.1,1.0,5.6
James Johnson,34.0,BRK,PF,62.0,2.3,5.0,0.469,0.4,1.4,0.271,0.545,0.527,0.8,2.6,3.5,2.1,0.5,0.5,0.8,5.5
Greg Monroe,31.0,4TM,C,14.0,2.3,4.1,0.561,0.0,0.0,0.0,0.561,0.522,2.1,2.4,4.6,1.6,0.6,0.7,0.9,5.4
Greg Monroe,31.0,MIN,C,4.0,3.3,5.5,0.591,0.0,0.0,0.0,0.591,0.429,1.5,4.5,6.0,4.0,1.0,1.5,1.8,7.3
Greg Monroe,31.0,WAS,C,2.0,2.0,4.0,0.5,0.0,0.0,0.0,0.5,0.0,3.5,1.5,5.0,0.5,0.5,0.5,1.0,4.0
Greg Monroe,31.0,MIL,C,5.0,2.2,4.4,0.5,0.0,0.0,0.0,0.5,0.556,2.2,2.0,4.2,0.4,0.6,0.4,0.6,5.4
Greg Monroe,31.0,UTA,C,3.0,1.3,1.7,0.8,0.0,0.0,0.0,0.8,0.571,2.0,1.0,3.0,1.0,0.0,0.3,0.0,4.0
Wenyen Gabriel,24.0,3TM,PF,26.0,2.1,4.2,0.491,0.3,1.1,0.286,0.561,0.595,1.5,2.2,3.7,0.5,0.2,0.4,0.6,5.4
